assay,seed,budget,regime,model,features,n_features,ridge,n_train,n_test,spearman_all,top1pct_recall_at_100,best_true_in_pred_top_100,best_true_in_pred_top_100_percentile
A0A247D711_LISMN_Stadelmann_2021.csv,4,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1553,0.5663435080666719,0.0625,0.9001884929268752,0.9945553539019963
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2330,0.5277190860399574,0.08333333333333333,5.379928102999999,0.9927659574468085
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2330,0.3516640669893872,0.041666666666666664,4.670928538,0.9902127659574468
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2330,0.28474124711593746,0.125,10.69404683,0.9987234042553191
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2300,0.28491944532692987,0.0,2.605315842,0.9757446808510638
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2300,0.36027607336010153,0.043478260869565216,5.379928102999999,0.9927659574468085
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2300,0.3752283134488481,0.13043478260869565,11.44677781,0.9991489361702127
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2250,0.49303056490012354,0.08695652173913043,5.379928102999999,0.9927659574468085
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2250,0.5200867661836978,0.08695652173913043,7.822937115,0.9974468085106383
A0A2Z5U3Z0_9INFA_Wu_2014.csv,0,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2250,0.46195972612937997,0.08695652173913043,10.69404683,0.9987234042553191
A0A2Z5U3Z0_9INFA_Wu_2014.csv,1,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2330,0.4083504441696493,0.041666666666666664,5.298906474,0.9919148936170212
A0A2Z5U3Z0_9INFA_Wu_2014.csv,1,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2330,-0.23265472661225756,0.041666666666666664,5.314527136000001,0.9923404255319149
A0A2Z5U3Z0_9INFA_Wu_2014.csv,1,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2330,0.19518143281317824,0.08333333333333333,5.379928102999999,0.9927659574468085
A0A2Z5U3Z0_9INFA_Wu_2014.csv,1,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2300,0.4897204603414974,0.17391304347826086,13.52236756,0.9995744680851064
A0A2Z5U3Z0_9INFA_Wu_2014.csv,1,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2300,0.2870090204497224,0.0,3.729478791000001,0.9851063829787234
A0A2Z5U3Z0_9INFA_Wu_2014.csv,1,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2300,0.558601143259678,0.043478260869565216,5.379928102999999,0.9927659574468085
A0A2Z5U3Z0_9INFA_Wu_2014.csv,1,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2250,0.35913460619666904,0.08695652173913043,7.822937115,0.9974468085106383
A0A2Z5U3Z0_9INFA_Wu_2014.csv,1,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2250,0.4688000974998061,0.0,3.699645743,0.9838297872340426
A0A2Z5U3Z0_9INFA_Wu_2014.csv,1,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2250,0.3383132143798421,0.0,3.703131421,0.9846808510638297
A0A2Z5U3Z0_9INFA_Wu_2014.csv,2,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2330,0.27566971063556606,0.041666666666666664,6.42954942,0.9948936170212765
A0A2Z5U3Z0_9INFA_Wu_2014.csv,2,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2330,0.3434571185188833,0.125,10.69404683,0.9987234042553191
A0A2Z5U3Z0_9INFA_Wu_2014.csv,2,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2330,0.2783360929477443,0.125,10.69404683,0.9987234042553191
A0A2Z5U3Z0_9INFA_Wu_2014.csv,2,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2300,0.2988568024855608,0.0,4.202973769,0.987659574468085
A0A2Z5U3Z0_9INFA_Wu_2014.csv,2,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2300,0.2323110020228224,0.043478260869565216,4.888122831,0.9910638297872341
A0A2Z5U3Z0_9INFA_Wu_2014.csv,2,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2300,0.5178392946879986,0.13043478260869565,7.822937115,0.9974468085106383
A0A2Z5U3Z0_9INFA_Wu_2014.csv,2,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2250,0.38798031435553154,0.08695652173913043,5.379928102999999,0.9927659574468085
A0A2Z5U3Z0_9INFA_Wu_2014.csv,2,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2250,0.5315970792658414,0.13043478260869565,9.758055688,0.9982978723404256
A0A2Z5U3Z0_9INFA_Wu_2014.csv,2,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2250,0.48343465639405353,0.08695652173913043,10.69404683,0.9987234042553191
A0A2Z5U3Z0_9INFA_Wu_2014.csv,3,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2330,0.3516889190859367,0.041666666666666664,10.69404683,0.9987234042553191
A0A2Z5U3Z0_9INFA_Wu_2014.csv,3,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2330,0.19512891543536448,0.0,4.1418240410000005,0.9872340425531915
A0A2Z5U3Z0_9INFA_Wu_2014.csv,3,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2330,0.4113383353560225,0.08333333333333333,10.69404683,0.9987234042553191
A0A2Z5U3Z0_9INFA_Wu_2014.csv,3,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2300,0.40360718124310013,0.043478260869565216,7.822937115,0.9974468085106383
A0A2Z5U3Z0_9INFA_Wu_2014.csv,3,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2300,0.3362067335730592,0.043478260869565216,6.540048783,0.9957446808510638
A0A2Z5U3Z0_9INFA_Wu_2014.csv,3,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2300,0.5238985210736439,0.08695652173913043,7.376041967999999,0.9970212765957447
A0A2Z5U3Z0_9INFA_Wu_2014.csv,3,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2250,0.4881336018700374,0.08695652173913043,6.540048783,0.9957446808510638
A0A2Z5U3Z0_9INFA_Wu_2014.csv,3,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2250,0.4899308553889928,0.17391304347826086,11.44677781,0.9991489361702127
A0A2Z5U3Z0_9INFA_Wu_2014.csv,3,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2250,0.4485080251616162,0.21739130434782608,11.44677781,0.9991489361702127
A0A2Z5U3Z0_9INFA_Wu_2014.csv,4,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2330,0.5288149697591306,0.0,3.44714683,0.9829787234042553
A0A2Z5U3Z0_9INFA_Wu_2014.csv,4,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2330,0.40237140005371624,0.125,7.822937115,0.9974468085106383
A0A2Z5U3Z0_9INFA_Wu_2014.csv,4,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2330,0.49704770246220426,0.08333333333333333,5.379928102999999,0.9927659574468085
A0A2Z5U3Z0_9INFA_Wu_2014.csv,4,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2300,0.061341956679026456,0.0,3.44714683,0.9829787234042553
A0A2Z5U3Z0_9INFA_Wu_2014.csv,4,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2300,0.285025888542145,0.08695652173913043,10.69404683,0.9987234042553191
A0A2Z5U3Z0_9INFA_Wu_2014.csv,4,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,2300,0.5521300096629378,0.08695652173913043,5.379928102999999,0.9927659574468085
A0A2Z5U3Z0_9INFA_Wu_2014.csv,4,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2250,0.4677764554904416,0.043478260869565216,5.379928102999999,0.9927659574468085
A0A2Z5U3Z0_9INFA_Wu_2014.csv,4,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2250,0.48029650542880575,0.08695652173913043,7.822937115,0.9974468085106383
A0A2Z5U3Z0_9INFA_Wu_2014.csv,4,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,2250,0.4895289599718683,0.043478260869565216,5.379928102999999,0.9927659574468085
AACC1_PSEAI_Dandage_2018.csv,0,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1781,0.3085968651455541,0.0,4.35400028799,0.9883398112159911
AACC1_PSEAI_Dandage_2018.csv,0,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1781,0.3197839706304072,0.1111111111111111,4.93283762398,0.9988895058300944
AACC1_PSEAI_Dandage_2018.csv,0,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1781,0.1455489713377378,0.1111111111111111,5.381260505630001,1.0
AACC1_PSEAI_Dandage_2018.csv,0,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1751,0.5334081562190395,0.1111111111111111,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,0,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1751,0.5267964878480378,0.2222222222222222,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,0,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1751,0.528087035827493,0.16666666666666666,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,0,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1701,0.5301090156836347,0.2222222222222222,4.56968042958,0.9955580233203776
AACC1_PSEAI_Dandage_2018.csv,0,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1701,0.5120485121048759,0.05555555555555555,4.56968042958,0.9955580233203776
AACC1_PSEAI_Dandage_2018.csv,0,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1701,0.5224992185721828,0.16666666666666666,5.07170869771,0.9994447529150472
AACC1_PSEAI_Dandage_2018.csv,1,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1781,0.23176638507571726,0.1111111111111111,4.56019641686,0.9950027762354248
AACC1_PSEAI_Dandage_2018.csv,1,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1781,0.4556872555068713,0.1111111111111111,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,1,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1781,0.4435566662231166,0.1111111111111111,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,1,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1751,0.47006867670253205,0.0,4.39484321742,0.9900055524708495
AACC1_PSEAI_Dandage_2018.csv,1,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1751,0.5277685284270148,0.2222222222222222,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,1,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1751,0.5418215009371217,0.16666666666666666,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,1,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1701,0.46483022083393244,0.2222222222222222,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,1,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1701,0.49139984735155323,0.16666666666666666,4.7422926022,0.9977790116601888
AACC1_PSEAI_Dandage_2018.csv,1,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1701,0.5181187593634312,0.2222222222222222,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,2,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1781,0.48143245797779344,0.16666666666666666,5.381260505630001,1.0
AACC1_PSEAI_Dandage_2018.csv,2,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1781,0.34431290210667115,0.16666666666666666,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,2,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1781,0.5022418213718153,0.1111111111111111,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,2,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1751,0.4433067547888803,0.16666666666666666,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,2,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1751,0.4837222154763798,0.05555555555555555,4.5370006534,0.9938922820655192
AACC1_PSEAI_Dandage_2018.csv,2,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1751,0.5005174133095415,0.2222222222222222,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,2,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1701,0.5451182274711688,0.1111111111111111,4.5370006534,0.9938922820655192
AACC1_PSEAI_Dandage_2018.csv,2,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1701,0.5498273249195045,0.16666666666666666,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,2,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1701,0.5502269121820804,0.16666666666666666,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,3,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1781,0.4901397437831174,0.16666666666666666,4.7422926022,0.9977790116601888
AACC1_PSEAI_Dandage_2018.csv,3,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1781,0.15391703435225232,0.16666666666666666,5.381260505630001,1.0
AACC1_PSEAI_Dandage_2018.csv,3,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1781,0.3222502635843545,0.1111111111111111,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,3,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1751,0.46939839938788025,0.16666666666666666,4.93283762398,0.9988895058300944
AACC1_PSEAI_Dandage_2018.csv,3,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1751,0.41259001700598813,0.16666666666666666,4.7422926022,0.9977790116601888
AACC1_PSEAI_Dandage_2018.csv,3,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1751,0.5413157427186229,0.16666666666666666,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,3,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1701,0.4869514530283246,0.16666666666666666,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,3,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1701,0.5338312411387343,0.2222222222222222,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,3,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1701,0.5407927937680709,0.16666666666666666,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,4,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1781,0.13270516802947427,0.0,4.35400028799,0.9883398112159911
AACC1_PSEAI_Dandage_2018.csv,4,20,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1781,0.3500452546025041,0.0,4.1406477827,0.9816768461965575
AACC1_PSEAI_Dandage_2018.csv,4,20,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,1781,0.4391173692816672,0.16666666666666666,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,4,50,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1751,0.5143767981138967,0.2222222222222222,4.66935155581,0.997223764575236
AACC1_PSEAI_Dandage_2018.csv,4,50,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1751,0.4533016450500757,0.1111111111111111,4.56968042958,0.9955580233203776
AACC1_PSEAI_Dandage_2018.csv,4,50,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,50,1751,0.476059029436944,0.16666666666666666,4.93283762398,0.9988895058300944
AACC1_PSEAI_Dandage_2018.csv,4,100,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1701,0.5176759200545547,0.16666666666666666,4.5370006534,0.9938922820655192
AACC1_PSEAI_Dandage_2018.csv,4,100,mixed_random,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1701,0.5341042397494952,0.2222222222222222,4.56968042958,0.9955580233203776
AACC1_PSEAI_Dandage_2018.csv,4,100,single_plus_double,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,100,1701,0.5446105565708265,0.2222222222222222,4.66935155581,0.997223764575236
ACE2_HUMAN_Chan_2020.csv,0,20,single_only,multi_zscore_ridge,VenusREM|ProSST-2048|S3F_MSA|S2F_MSA|PoET|RSALOR|ESM3|GEMME|SaProt_650M_AF2,9,1.0,20,2203,0.24429176926919882,0.0,2.442433277,0.9779577147998201
