assay,seed,policy,round,n_observed,best_observed_fitness,best_observed_percentile,top1pct_found,pool_size
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,ensemble_mean:top_methods,0,20,-0.2114542957536151,0.8374831763122477,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,ensemble_mean:top_methods,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,ensemble_mean:top_methods,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,ensemble_mean:top_methods,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,ensemble_mean:top_methods,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,ensemble_mean:top_methods,5,70,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,ensemble_ucb:top_methods,0,20,-0.2114542957536151,0.8374831763122477,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,ensemble_ucb:top_methods,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,ensemble_ucb:top_methods,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,ensemble_ucb:top_methods,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,ensemble_ucb:top_methods,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,ensemble_ucb:top_methods,5,70,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,diverse_ensemble:top_methods,0,20,-0.2114542957536151,0.8374831763122477,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,diverse_ensemble:top_methods,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,diverse_ensemble:top_methods,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,diverse_ensemble:top_methods,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,diverse_ensemble:top_methods,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,diverse_ensemble:top_methods,5,70,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,diverse_zscore:ESM3,0,20,-0.2114542957536151,0.8374831763122477,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,diverse_zscore:ESM3,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,diverse_zscore:ESM3,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,diverse_zscore:ESM3,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,diverse_zscore:ESM3,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,0,diverse_zscore:ESM3,5,70,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,random,0,20,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,random,1,30,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,random,2,40,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,random,3,50,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,random,4,60,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,random,5,70,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,additive_lookup,0,20,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,additive_lookup,1,30,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,additive_lookup,2,40,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,additive_lookup,3,50,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,additive_lookup,4,60,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,additive_lookup,5,70,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,zscore_linear:ProSST-2048,0,20,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,zscore_linear:ProSST-2048,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,zscore_linear:ProSST-2048,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,zscore_linear:ProSST-2048,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,zscore_linear:ProSST-2048,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,zscore_linear:ProSST-2048,5,70,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,zscore_linear:ESM3,0,20,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,zscore_linear:ESM3,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,zscore_linear:ESM3,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,zscore_linear:ESM3,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,zscore_linear:ESM3,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,zscore_linear:ESM3,5,70,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,additive_plus_zscore:ProSST-2048,0,20,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,additive_plus_zscore:ProSST-2048,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,additive_plus_zscore:ProSST-2048,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,additive_plus_zscore:ProSST-2048,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,additive_plus_zscore:ProSST-2048,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,additive_plus_zscore:ProSST-2048,5,70,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,disagreement:additive_vs_ProSST-2048,0,20,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,disagreement:additive_vs_ProSST-2048,1,30,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,disagreement:additive_vs_ProSST-2048,2,40,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,disagreement:additive_vs_ProSST-2048,3,50,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,disagreement:additive_vs_ProSST-2048,4,60,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,disagreement:additive_vs_ProSST-2048,5,70,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,ensemble_mean:top_methods,0,20,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,ensemble_mean:top_methods,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,ensemble_mean:top_methods,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,ensemble_mean:top_methods,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,ensemble_mean:top_methods,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,ensemble_mean:top_methods,5,70,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,ensemble_ucb:top_methods,0,20,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,ensemble_ucb:top_methods,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,ensemble_ucb:top_methods,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,ensemble_ucb:top_methods,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,ensemble_ucb:top_methods,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,ensemble_ucb:top_methods,5,70,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,diverse_ensemble:top_methods,0,20,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,diverse_ensemble:top_methods,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,diverse_ensemble:top_methods,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,diverse_ensemble:top_methods,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,diverse_ensemble:top_methods,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,diverse_ensemble:top_methods,5,70,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,diverse_zscore:ESM3,0,20,0.7580966476836002,0.9976446837146703,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,diverse_zscore:ESM3,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,diverse_zscore:ESM3,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,diverse_zscore:ESM3,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,diverse_zscore:ESM3,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,1,diverse_zscore:ESM3,5,70,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,random,0,20,0.1287035443729838,0.9226110363391655,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,random,1,30,0.1287035443729838,0.9226110363391655,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,random,2,40,0.1287035443729838,0.9226110363391655,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,random,3,50,0.1287035443729838,0.9226110363391655,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,random,4,60,0.2090542535452018,0.9404441453566622,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,random,5,70,0.3841982696289898,0.9680349932705249,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,additive_lookup,0,20,0.1287035443729838,0.9226110363391655,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,additive_lookup,1,30,0.1287035443729838,0.9226110363391655,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,additive_lookup,2,40,0.2075002543426709,0.9397711978465679,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,additive_lookup,3,50,0.2075002543426709,0.9397711978465679,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,additive_lookup,4,60,0.3841982696289898,0.9680349932705249,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,additive_lookup,5,70,0.5253636422524615,0.984185733512786,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,zscore_linear:ProSST-2048,0,20,0.1287035443729838,0.9226110363391655,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,zscore_linear:ProSST-2048,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,zscore_linear:ProSST-2048,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,zscore_linear:ProSST-2048,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,zscore_linear:ProSST-2048,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,zscore_linear:ProSST-2048,5,70,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,zscore_linear:ESM3,0,20,0.1287035443729838,0.9226110363391655,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,zscore_linear:ESM3,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,zscore_linear:ESM3,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,zscore_linear:ESM3,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,zscore_linear:ESM3,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,zscore_linear:ESM3,5,70,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,additive_plus_zscore:ProSST-2048,0,20,0.1287035443729838,0.9226110363391655,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,additive_plus_zscore:ProSST-2048,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,additive_plus_zscore:ProSST-2048,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,additive_plus_zscore:ProSST-2048,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,additive_plus_zscore:ProSST-2048,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,additive_plus_zscore:ProSST-2048,5,70,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,disagreement:additive_vs_ProSST-2048,0,20,0.1287035443729838,0.9226110363391655,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,disagreement:additive_vs_ProSST-2048,1,30,0.1287035443729838,0.9226110363391655,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,disagreement:additive_vs_ProSST-2048,2,40,0.1287035443729838,0.9226110363391655,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,disagreement:additive_vs_ProSST-2048,3,50,0.1287035443729838,0.9226110363391655,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,disagreement:additive_vs_ProSST-2048,4,60,0.5253636422524615,0.984185733512786,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,disagreement:additive_vs_ProSST-2048,5,70,0.5253636422524615,0.984185733512786,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,ensemble_mean:top_methods,0,20,0.1287035443729838,0.9226110363391655,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,ensemble_mean:top_methods,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,ensemble_mean:top_methods,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,ensemble_mean:top_methods,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,ensemble_mean:top_methods,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,ensemble_mean:top_methods,5,70,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,ensemble_ucb:top_methods,0,20,0.1287035443729838,0.9226110363391655,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,ensemble_ucb:top_methods,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,ensemble_ucb:top_methods,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,ensemble_ucb:top_methods,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,ensemble_ucb:top_methods,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,ensemble_ucb:top_methods,5,70,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,diverse_ensemble:top_methods,0,20,0.1287035443729838,0.9226110363391655,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,diverse_ensemble:top_methods,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,diverse_ensemble:top_methods,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,diverse_ensemble:top_methods,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,diverse_ensemble:top_methods,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,diverse_ensemble:top_methods,5,70,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,diverse_zscore:ESM3,0,20,0.1287035443729838,0.9226110363391655,0,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,diverse_zscore:ESM3,1,30,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,diverse_zscore:ESM3,2,40,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,diverse_zscore:ESM3,3,50,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,diverse_zscore:ESM3,4,60,0.8350066946963031,0.9993270524899058,1,2972
AMFR_HUMAN_Tsuboyama_2023_4G3O.csv,2,diverse_zscore:ESM3,5,70,0.8350066946963031,0.9993270524899058,1,2972
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,random,0,20,0.523300428168635,0.9169799498746867,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,random,1,30,0.523300428168635,0.9169799498746867,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,random,2,40,0.523300428168635,0.9169799498746867,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,random,3,50,0.523300428168635,0.9169799498746867,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,random,4,60,0.523300428168635,0.9169799498746867,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,random,5,70,0.523300428168635,0.9169799498746867,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,additive_lookup,0,20,0.523300428168635,0.9169799498746867,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,additive_lookup,1,30,1.76206628831371,0.9843358395989975,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,additive_lookup,2,40,1.76206628831371,0.9843358395989975,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,additive_lookup,3,50,1.76206628831371,0.9843358395989975,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,additive_lookup,4,60,1.76206628831371,0.9843358395989975,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,additive_lookup,5,70,1.76206628831371,0.9843358395989975,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,zscore_linear:ProSST-2048,0,20,0.523300428168635,0.9169799498746867,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,zscore_linear:ProSST-2048,1,30,0.8830051516807671,0.9555137844611529,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,zscore_linear:ProSST-2048,2,40,0.8830051516807671,0.9555137844611529,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,zscore_linear:ProSST-2048,3,50,0.988257998793698,0.9626148705096074,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,zscore_linear:ProSST-2048,4,60,2.84012457551524,0.9946741854636592,1,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,zscore_linear:ProSST-2048,5,70,2.84012457551524,0.9946741854636592,1,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,zscore_linear:ESM3,0,20,0.523300428168635,0.9169799498746867,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,zscore_linear:ESM3,1,30,0.523300428168635,0.9169799498746867,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,zscore_linear:ESM3,2,40,0.523300428168635,0.9169799498746867,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,zscore_linear:ESM3,3,50,2.82046298087066,0.9944653299916458,1,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,zscore_linear:ESM3,4,60,2.82046298087066,0.9944653299916458,1,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,zscore_linear:ESM3,5,70,2.82046298087066,0.9944653299916458,1,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,additive_plus_zscore:ProSST-2048,0,20,0.523300428168635,0.9169799498746867,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,additive_plus_zscore:ProSST-2048,1,30,0.8830051516807671,0.9555137844611529,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,additive_plus_zscore:ProSST-2048,2,40,0.8830051516807671,0.9555137844611529,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,additive_plus_zscore:ProSST-2048,3,50,0.988257998793698,0.9626148705096074,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,additive_plus_zscore:ProSST-2048,4,60,2.84012457551524,0.9946741854636592,1,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,additive_plus_zscore:ProSST-2048,5,70,2.84012457551524,0.9946741854636592,1,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,disagreement:additive_vs_ProSST-2048,0,20,0.523300428168635,0.9169799498746867,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,disagreement:additive_vs_ProSST-2048,1,30,0.523300428168635,0.9169799498746867,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,disagreement:additive_vs_ProSST-2048,2,40,0.8830051516807671,0.9555137844611529,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,disagreement:additive_vs_ProSST-2048,3,50,0.8830051516807671,0.9555137844611529,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,disagreement:additive_vs_ProSST-2048,4,60,0.8830051516807671,0.9555137844611529,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,disagreement:additive_vs_ProSST-2048,5,70,0.8830051516807671,0.9555137844611529,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,ensemble_mean:top_methods,0,20,0.523300428168635,0.9169799498746867,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,ensemble_mean:top_methods,1,30,0.848013278548155,0.9534252297410192,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,ensemble_mean:top_methods,2,40,0.848013278548155,0.9534252297410192,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,ensemble_mean:top_methods,3,50,1.5237562870500705,0.9801587301587301,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,ensemble_mean:top_methods,4,60,2.32150969056243,0.9907059314954052,1,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,ensemble_mean:top_methods,5,70,2.32150969056243,0.9907059314954052,1,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,ensemble_ucb:top_methods,0,20,0.523300428168635,0.9169799498746867,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,ensemble_ucb:top_methods,1,30,0.848013278548155,0.9534252297410192,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,ensemble_ucb:top_methods,2,40,0.848013278548155,0.9534252297410192,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,ensemble_ucb:top_methods,3,50,0.848013278548155,0.9534252297410192,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,ensemble_ucb:top_methods,4,60,2.34503914903524,0.9912280701754386,1,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,ensemble_ucb:top_methods,5,70,2.34503914903524,0.9912280701754386,1,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,diverse_ensemble:top_methods,0,20,0.523300428168635,0.9169799498746867,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,diverse_ensemble:top_methods,1,30,0.848013278548155,0.9534252297410192,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,diverse_ensemble:top_methods,2,40,0.848013278548155,0.9534252297410192,0,9576
A0A140D2T1_ZIKV_Sourisseau_2019.csv,0,diverse_ensemble:top_methods,3,50,2.34503914903524,0.9912280701754386,1,9576
